* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.0 dBFS, measurement signal peak level -46.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 7:11:56 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -2.7744 ms (-952 mm, -(3 ft 1.47 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.6 ppm
* Measurement: FULL = gain matched ?
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5243.160156 84.531 -129.4575
5281.154297 84.453 -91.8770
5319.423828 84.384 -54.0068
5357.970703 84.325 -15.8569
5396.796875 84.275 22.5664
5435.904297 84.233 61.2524
5475.294922 84.197 100.1953
5514.971191 84.166 139.3940
5554.935059 84.138 178.8486
5595.188477 84.113 -141.4331
5635.733398 84.089 -101.4448
5676.572266 84.067 -61.1816
5717.707031 84.047 -20.6235
5759.140137 84.026 20.2314
5800.873047 84.007 61.3721
5842.908691 83.987 102.8032
5885.249023 83.968 144.5278
5927.895996 83.948 -173.4517
5970.852051 83.928 -131.1299
6014.119141 83.908 -88.5073
6057.699707 83.888 -45.5913
6101.596191 83.868 -2.3838
6145.811035 83.846 41.1113
6190.346191 83.821 84.8931
6235.204102 83.790 128.9775
6280.386719 83.751 173.3716
6325.896973 83.703 -141.9111
6371.736816 83.644 -96.8477
6417.909180 83.573 -51.4150
6464.416016 83.492 -5.5903
6511.259766 83.401 40.6509
6558.442871 83.302 87.3320
6605.968262 83.196 134.4761
6653.837891 83.088 -177.8979
6702.054199 82.981 -129.7710
6750.620117 82.880 -81.1304
6799.538086 82.791 -31.9673
6848.810547 82.718 17.7085
6898.439941 82.668 67.8765
6948.428711 82.647 118.5039
6998.779785 82.657 169.5474
7049.495605 82.700 -139.0479
7100.579102 82.776 -87.3408
7152.032715 82.882 -35.3857
7203.859375 83.013 16.7686
7256.061523 83.162 69.0889
7308.642090 83.322 121.5576
7361.603516 83.486 174.1655
7414.948730 83.648 -133.0664
7468.680664 83.799 -80.1270
7522.801758 83.934 -27.0000
7577.314941 84.048 26.3467
7632.223145 84.136 79.9517
7687.529297 84.195 133.8594
7743.236328 84.223 -171.8823
7799.347168 84.221 -117.2266
