* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.2 dBFS, measurement signal peak level -43.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:47:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7740 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (1.9) LW+ TW (1.8k) LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1949.835449 88.584 -11.0448
1963.964722 88.566 1.3621
1978.196411 88.544 13.9587
1992.531250 88.524 26.7435
2006.969971 88.514 39.6948
2021.513306 88.518 52.7622
2036.161987 88.535 65.9060
2050.916748 88.563 79.0956
2065.778564 88.595 92.3069
2080.748047 88.623 105.5358
2095.825928 88.641 118.7986
2111.013184 88.643 132.1293
2126.310547 88.628 145.5698
2141.718750 88.596 159.1609
2157.238525 88.554 172.9331
2172.870850 88.507 -173.1008
2188.616455 88.461 -158.9473
2204.476074 88.422 -144.6372
2220.450684 88.392 -130.2014
2236.541016 88.368 -115.6664
2252.747803 88.346 -101.0487
2269.072021 88.322 -86.3468
2285.514648 88.291 -71.5422
2302.076416 88.251 -56.6055
2318.758301 88.201 -41.5048
2335.561035 88.147 -26.2131
2352.485352 88.091 -10.7185
2369.532471 88.039 4.9758
2386.703125 87.996 20.8512
2403.998047 87.964 36.8875
2421.418457 87.939 53.0560
2438.965088 87.920 69.3354
2456.638916 87.901 85.7256
2474.440674 87.876 102.2466
2492.371582 87.844 118.9353
2510.432373 87.804 135.8325
2528.624023 87.761 152.9724
2546.947510 87.722 170.3678
2565.403809 87.694 -171.9944
2583.993896 87.683 -154.1527
2602.718506 87.689 -136.1566
2621.578857 87.712 -118.0355
2640.575928 87.746 -99.8147
2659.710693 87.787 -81.4993
2678.984131 87.833 -63.0669
2698.397217 87.885 -44.4915
2717.950928 87.945 -25.7604
2737.646240 88.018 -6.8826
2757.484375 88.106 12.1128
2777.466309 88.207 31.1860
2797.593018 88.318 50.3037
2817.865479 88.430 69.4517
2838.284912 88.540 88.6404
2858.852295 88.644 107.9067
2879.568604 88.741 127.2793
2900.435059 88.834 146.7729
2921.452881 88.927 166.3916
2942.623047 89.021 -173.8755
2963.946533 89.116 -154.0503
2985.424561 89.208 -134.1465
3007.058105 89.293 -114.1665
3028.848389 89.364 -94.0945
3050.796631 89.420 -73.8997
3072.904053 89.459 -53.5481
3095.171631 89.485 -33.0112
3117.600586 89.501 -12.2744
3140.191895 89.510 8.6643
3162.947021 89.514 29.7981
3185.866943 89.514 51.1179
3208.953125 89.506 72.6233
3232.206543 89.490 94.3274
3255.628418 89.466 116.2512
3279.219971 89.436 138.4158
3302.982666 89.403 160.8298
3326.917480 89.372 -176.5154
3351.025635 89.345 -153.6367
3375.308594 89.323 -130.5544
3399.767578 89.303 -107.2864
3424.403809 89.283 -83.8271
3449.218506 89.263 -60.1580
3474.212891 89.243 -36.2681
3499.388428 89.227 -12.1572
3524.746338 89.216 12.1606
3550.288086 89.211 36.6663
3576.014893 89.210 61.3423
3601.928223 89.210 86.1853
3628.029297 89.211 111.2041
3654.319580 89.211 136.4109
3680.800293 89.212 161.8105
3707.472900 89.216 -172.5959
3734.338867 89.221 -146.8201
3761.399414 89.227 -120.8728
3788.656006 89.232 -94.7524
3816.110107 89.233 -68.4458
3843.763184 89.231 -41.9380
3871.616699 89.228 -15.2178
3899.672119 89.224 11.7158
3927.930664 89.222 38.8533
3956.394043 89.219 66.1860
3985.063721 89.216 93.7100
4013.941162 89.210 121.4324
4043.027832 89.201 149.3699
4072.325195 89.189 177.5271
4101.834961 89.176 -154.1025
4131.558594 89.161 -125.5232
4161.497559 89.142 -96.7349
4191.653320 89.119 -67.7295
4222.027832 89.090 -38.4907
4252.622559 89.057 -9.0059
4283.438965 89.023 20.7297
4314.478516 88.987 50.7107
4345.743164 88.951 80.9338
4377.234375 88.914 111.3982
4408.953613 88.878 142.1060
4440.902832 88.842 173.0601
4473.083496 88.809 -155.7451
4505.497070 88.778 -124.3201
4538.145996 88.750 -92.6750
4571.031250 88.723 -60.8135
4604.154785 88.696 -28.7349
4637.518555 88.668 3.5642
4671.124023 88.639 36.0825
4704.973145 88.608 68.8162
4739.067383 88.573 101.7654
4773.408691 88.532 134.9373
4807.998535 88.484 168.3499
4842.839355 88.427 -157.9844
4877.932617 88.360 -124.0549
4913.280273 88.284 -89.8474
4948.883789 88.197 -55.3418
4984.745605 88.100 -20.5156
5020.867188 87.996 14.6528
5057.250488 87.887 50.1748
5093.897461 87.778 86.0498
5130.810059 87.671 122.2773
5167.990234 87.570 158.8491
5205.439453 87.476 -164.2451
5243.160156 87.390 -126.9976
5281.154297 87.315 -89.4312
5319.423828 87.251 -51.5747
5357.970703 87.195 -13.4385
5396.796875 87.149 24.9697
5435.904297 87.111 63.6406
5475.294922 87.079 102.5664
5514.971191 87.052 141.7446
5554.935059 87.029 -178.8213
5595.188477 87.008 -139.1260
5635.733398 86.989 -99.1616
5676.572266 86.971 -58.9229
5717.707031 86.954 -18.3896
5759.140137 86.937 22.4399
5800.873047 86.920 63.5562
5842.908691 86.904 104.9629
5885.249023 86.887 146.6641
5927.895996 86.869 -171.3398
